Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Multi-process regulation.circadian clock system	0.0018399264029438822	22	0.001355722576348587	114	True	blue
Multi-process regulation.Programmed Cell Death (PCD) system	8.363301831563101e-05	1	0.001201122633431643	101	False	blue
Multi-process regulation.SnRK1-kinase regulatory system	0.0016726603663126203	20	0.0014627533060603177	123	True	blue
Multi-process regulation.14-3-3 regulatory system	0.001087229238103203	13	0.0005351536485586529	45	True	blue
Multi-process regulation.ROP-GTPase regulatory system	0.0030944216776783474	37	0.0023903529635619825	201	True	blue
Multi-process regulation.phosphoinositide signalling	0.006188843355356695	74	0.005113690419560461	430	True	blue
Multi-process regulation.pyrophosphate homeostasis	0.00016726603663126202	2	0.0004519075254495291	38	False	blue
Multi-process regulation.calcium homeostasis	0.0038471188425190264	46	0.003960136999334031	333	False	blue
Multi-process regulation.G-protein-dependent signalling	0.000501798109893786	6	0.0005589382551612597	47	False	blue
Multi-process regulation.TOR (Target Of Rapamycin) signalling	0.0005854311282094171	7	0.0007016458947769003	59	False	blue
Multi-process regulation.UPR (Unfolded Protein Response) signalling	0.0008363301831563101	10	0.0007729997145847207	65	True	blue
Multi-process regulation.RAM (Regulation of Ace2 and Morphogenesis) signalling	0.0008363301831563101	10	0.0006778612881742935	57	True	blue
Multi-process regulation.ppGpp (hyperphosphorylated guanylate) signalling	0.00033453207326252405	4	0.0002854152792312815	24	True	blue
Multi-process regulation.MAP kinase cascade signalling	0.0034289537509408713	41	0.003995813909237941	336	False	blue
Multi-process regulation.retrograde signalling	0.0009199632014719411	11	0.0003567690990391019	30	True	blue
Plant reproduction.gametogenesis	0.0012544952747344652	15	0.0018195224050994196	153	False	blue
Plant reproduction.pollination and fertilization	0.0007526971648406791	9	0.000689753591475597	58	True	blue
Plant reproduction.embryogenesis	0.0016726603663126203	20	0.001165445723527733	98	True	blue
Plant reproduction.seed germination	0.00016726603663126202	2	0.00014270763961564075	12	True	blue
Plant organogenesis.leaf formation	0.0031780546959939786	38	0.001974122348016364	166	True	blue
Plant organogenesis.root formation	0.0027598896044158236	33	0.0019384454381124537	163	True	blue
Plant organogenesis.stem formation	0.00033453207326252405	4	0.0002616306726286747	22	True	blue
Plant organogenesis.vascular system formation	0.0006690641465250481	8	0.0005232613452573494	44	True	blue
Plant organogenesis.flower formation	0.0019235594212595132	23	0.0033536295309675576	282	False	blue
Clade-specific metabolism.Brassicaceae	8.363301831563101e-05	1	0.0003329844924364951	28	False	blue
not assigned.annotated	0.26419670485907837	3159	0.30792740938064883	25893	False	blue
not assigned.not annotated	0.03579493183909007	428	0.06590714489582342	5542	False	blue
Enzyme classification.EC_1 oxidoreductases	0.015555741406707369	186	0.022809437731899914	1918	False	blue
Enzyme classification.EC_2 transferases	0.05979760809567617	715	0.061459423461135955	5168	False	blue
Enzyme classification.EC_3 hydrolases	0.02333361211006105	279	0.024486252497383693	2059	False	blue
Enzyme classification.EC_4 lyases	0.0035125867692565025	42	0.00556559794500999	468	False	blue
Enzyme classification.EC_5 isomerases	0.0030944216776783474	37	0.0044239368280848635	372	False	blue
Enzyme classification.EC_6 ligases	0.004432549970728444	53	0.003912567786128817	329	True	blue
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis.photophosphorylation	0.0024330900243309003	1	0.006243459233184283	525	False	orange
Photosynthesis.calvin cycle	0.012165450121654502	5	0.0014032917895538007	118	True	orange
Photosynthesis.photorespiration	0.0072992700729927005	3	0.0007373228046808106	62	True	orange
Cellular respiration.oxidative phosphorylation	0.019464720194647202	8	0.005137475026163067	432	True	orange
Carbohydrate metabolism.plastidial glycolysis	0.012165450121654502	5	0.0006540766815716869	55	True	orange
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.004866180048661801	2	0.002128722290933308	179	True	orange
Amino acid metabolism.glutamate group amino acid biosynthesis	0.014598540145985401	6	0.001593568642374655	134	True	orange
Amino acid metabolism.amino acid degradation	0.0024330900243309003	1	0.002854152792312815	240	False	orange
Lipid metabolism.sphingolipid metabolism	0.0024330900243309003	1	0.0019860146513176673	167	True	orange
Lipid metabolism.lipid trafficking	0.0024330900243309003	1	0.0015341071258681382	129	True	orange
Coenzyme metabolism.molybdenum cofactor biosynthesis	0.0024330900243309003	1	0.0003210921891351917	27	True	orange
Secondary metabolism.terpenoid biosynthesis	0.0024330900243309003	1	0.0028898297022167253	243	False	orange
Redox homeostasis.glutathione-based redox regulation	0.0072992700729927005	3	0.0018789839216059366	158	True	orange
Redox homeostasis.thiol-based redox regulation	0.0024330900243309003	1	0.001201122633431643	101	True	orange
Redox homeostasis.reactive electrophilic lipid homeostasis	0.009732360097323601	4	0.0002854152792312815	24	True	orange
Phytohormone action.ethylene	0.0024330900243309003	1	0.0010703072971173057	90	True	orange
Phytohormone action.signalling peptides	0.0024330900243309003	1	0.0029492912187232424	248	False	orange
Chromatin organisation.post-translational histone modification	0.0024330900243309003	1	0.008812196746265816	741	False	orange
Cell division.meiotic recombination	0.014598540145985401	6	0.003246598801255827	273	True	orange
DNA damage response.base excision repair (BER)	0.0024330900243309003	1	0.0004756921320521359	40	True	orange
RNA biosynthesis.RNA polymerase II-dependent transcription	0.0024330900243309003	1	0.006255351536485586	526	False	orange
RNA biosynthesis.RNA polymerase III-dependent transcription	0.0024330900243309003	1	0.0013438302730472839	113	True	orange
RNA biosynthesis.DNA-binding transcriptional regulation	0.009732360097323601	4	0.049376843307011704	4152	False	orange
RNA processing.spliceosome-mediated pre-mRNA splicing	0.0072992700729927005	3	0.008633812196746266	726	False	orange
RNA homeostasis.mRNA surveillance pathways	0.0024330900243309003	1	0.0009632765674055751	81	True	orange
Protein biosynthesis.ribosome biogenesis	0.019464720194647202	8	0.012772333745599848	1074	True	orange
Protein modification.lipidation	0.0024330900243309003	1	0.0035914755969936258	302	False	orange
Protein modification.phosphorylation	0.014598540145985401	6	0.022928360764912947	1928	False	orange
Protein modification.dephosphorylation	0.012165450121654502	5	0.006076966986966035	511	True	orange
Protein modification.targeting peptide maturation	0.0024330900243309003	1	0.0016887070687850822	142	True	orange
Protein homeostasis.protein quality control	0.004866180048661801	2	0.006017505470459519	506	False	orange
Protein homeostasis.ubiquitin-proteasome system	0.009732360097323601	4	0.031110265436209684	2616	False	orange
Protein homeostasis.proteolysis	0.012165450121654502	5	0.009692227190562269	815	True	orange
Vesicle trafficking.anterograde trafficking	0.004866180048661801	2	0.0026044144229854438	219	True	orange
Protein translocation.endoplasmic reticulum	0.0024330900243309003	1	0.0012843687565407668	108	True	orange
Protein translocation.nucleus	0.0072992700729927005	3	0.0026163067262867474	220	True	orange
Solute transport.primary active transport	0.009732360097323601	4	0.005803444011036057	488	True	orange
Solute transport.carrier-mediated transport	0.004866180048661801	2	0.026115498049662258	2196	False	orange
Solute transport.channel-mediated transport	0.0024330900243309003	1	0.005434782608695652	457	False	orange
Nutrient uptake.other micronutrient homeostasis	0.0024330900243309003	1	0.0016292455522785654	137	True	orange
External stimuli response.pathogen	0.0024330900243309003	1	0.0042217676719627055	355	False	orange
Multi-process regulation.calcium homeostasis	0.0024330900243309003	1	0.003960136999334031	333	False	orange
Multi-process regulation.G-protein-dependent signalling	0.009732360097323601	4	0.0005589382551612597	47	True	orange
Multi-process regulation.MAP kinase cascade signalling	0.012165450121654502	5	0.003995813909237941	336	True	orange
Plant organogenesis.leaf formation	0.0024330900243309003	1	0.001974122348016364	166	True	orange
Plant organogenesis.root formation	0.0024330900243309003	1	0.0019384454381124537	163	True	orange
not assigned.annotated	0.49878345498783455	205	0.30792740938064883	25893	True	orange
not assigned.not annotated	0.09002433090024331	37	0.06590714489582342	5542	True	orange
Enzyme classification.EC_1 oxidoreductases	0.0170316301703163	7	0.022809437731899914	1918	False	orange
Enzyme classification.EC_2 transferases	0.051094890510948905	21	0.061459423461135955	5168	False	orange
Enzyme classification.EC_3 hydrolases	0.019464720194647202	8	0.024486252497383693	2059	False	orange
Enzyme classification.EC_4 lyases	0.0170316301703163	7	0.00556559794500999	468	True	orange
Enzyme classification.EC_5 isomerases	0.009732360097323601	4	0.0044239368280848635	372	True	orange
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis.photophosphorylation	0.00011617100371747211	1	0.006243459233184283	525	False	grey
Photosynthesis.photorespiration	0.001045539033457249	9	0.0007373228046808106	62	True	grey
Photosynthesis.CAM/C4 photosynthesis	0.00023234200743494423	2	0.0008205689277899343	69	False	grey
Cellular respiration.glycolysis	0.0027881040892193307	24	0.0012605841499381601	106	True	grey
Cellular respiration.tricarboxylic acid cycle	0.0016263940520446097	14	0.0016649224621824756	140	False	grey
Cellular respiration.oxidative phosphorylation	0.0036013011152416356	31	0.005137475026163067	432	False	grey
Carbohydrate metabolism.sucrose metabolism	0.001045539033457249	9	0.0019503377414137571	164	False	grey
Carbohydrate metabolism.starch metabolism	0.0011617100371747212	10	0.0021168299876320046	178	False	grey
Carbohydrate metabolism.trehalose metabolism	0.0005808550185873606	5	0.0005827228617638665	49	False	grey
Carbohydrate metabolism.oligosaccharide metabolism	0.001045539033457249	9	0.0003924460089430121	33	True	grey
Carbohydrate metabolism.mannose metabolism	0.00023234200743494423	2	0.00023784606602606794	20	False	grey
Carbohydrate metabolism.galactose metabolism	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
Carbohydrate metabolism.oxidative pentose phosphate pathway	0.00034851301115241634	3	0.0005470459518599562	46	False	grey
Carbohydrate metabolism.gluconeogenesis	0.00023234200743494423	2	0.0002497383693273713	21	False	grey
Carbohydrate metabolism.fermentation	0.00034851301115241634	3	0.0002854152792312815	24	True	grey
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.0037174721189591076	32	0.002128722290933308	179	True	grey
Amino acid metabolism.glutamate group amino acid biosynthesis	0.0022072490706319704	19	0.001593568642374655	134	True	grey
Amino acid metabolism.aspartate group amino acid biosynthesis	0.0030204460966542753	26	0.0022952145371515557	193	True	grey
Amino acid metabolism.pyruvate group amino acid biosynthesis	0.0009293680297397769	8	0.0007611074112834174	64	True	grey
Amino acid metabolism.serine group amino acid biosynthesis	0.001045539033457249	9	0.0005232613452573494	44	True	grey
Amino acid metabolism.shikimate group amino acid biosynthesis	0.0015102230483271376	13	0.0014270763961564076	120	True	grey
Amino acid metabolism.amino acid degradation	0.00383364312267658	33	0.002854152792312815	240	True	grey
Amino acid metabolism.polyamine metabolism	0.0015102230483271376	13	0.0010227380839120922	86	True	grey
Lipid metabolism.fatty acid metabolism	0.004646840148698885	40	0.005327751878983922	448	False	grey
Lipid metabolism.glycerolipid metabolism	0.006970260223048327	60	0.006183997716677766	520	True	grey
Lipid metabolism.sphingolipid metabolism	0.0022072490706319704	19	0.0019860146513176673	167	True	grey
Lipid metabolism.phytosterol metabolism	0.004414498141263941	38	0.0014508610027590143	122	True	grey
Lipid metabolism.lipid-A biosynthesis	0.00011617100371747211	1	0.00023784606602606794	20	False	grey
Lipid metabolism.lipid trafficking	0.0013940520446096654	12	0.0015341071258681382	129	False	grey
Lipid metabolism.cytoplasmic lipid droplet-associated activities	0.001974907063197026	17	0.000987061174008182	83	True	grey
Nucleotide metabolism.purines	0.0031366171003717473	27	0.002330891447055466	196	True	grey
Nucleotide metabolism.pyrimidines	0.0008131970260223048	7	0.0011892303301303396	100	False	grey
Coenzyme metabolism.thiamine pyrophosphate metabolism	0.0008131970260223048	7	0.0003924460089430121	33	True	grey
Coenzyme metabolism.S-adenosyl methionine (SAM) cycle	0.00011617100371747211	1	0.00015459994291694415	13	False	grey
Coenzyme metabolism.coenzyme A metabolism	0.001045539033457249	9	0.0003924460089430121	33	True	grey
Coenzyme metabolism.tetrahydrofolate metabolism	0.00023234200743494423	2	0.0010227380839120922	86	False	grey
Coenzyme metabolism.biotin biosynthesis	0.00034851301115241634	3	0.00010703072971173057	9	True	grey
Coenzyme metabolism.prenylquinone biosynthesis	0.0011617100371747212	10	0.0007967843211873275	67	True	grey
Coenzyme metabolism.NAD/NADP biosynthesis	0.0022072490706319704	19	0.0006778612881742935	57	True	grey
Coenzyme metabolism.phosphoadenosine phosphosulfate (PAPS) homeostasis	0.0008131970260223048	7	0.0003210921891351917	27	True	grey
Coenzyme metabolism.iron-sulfur cluster assembly machinery	0.0015102230483271376	13	0.0015816763390733518	133	False	grey
Coenzyme metabolism.tetrapyrrole biosynthesis	0.00046468401486988845	4	0.0009751688707068786	82	False	grey
Coenzyme metabolism.heme homeostasis	0.00023234200743494423	2	0.0004637998287508325	39	False	grey
Coenzyme metabolism.chlorophyll metabolism	0.00046468401486988845	4	0.001379507182951194	116	False	grey
Secondary metabolism.terpenoid biosynthesis	0.005111524163568773	44	0.0028898297022167253	243	True	grey
Secondary metabolism.phenolics biosynthesis	0.0015102230483271376	13	0.0009394919608029683	79	True	grey
Secondary metabolism.betaine biosynthesis	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
Secondary metabolism.alkaloid biosynthesis	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
Secondary metabolism.oxalate homeostasis	0.00023234200743494423	2	0.00016649224621824755	14	True	grey
Redox homeostasis.reactive oxygen scavenging	0.0011617100371747212	10	0.000570830558462563	48	True	grey
